document_id,views,depth,full_reads_percent
620af8d89a7947404fb52b9fROpN7eLZTxyReljAlE66RQ,17716.835,1.1659450000000002,36.01586499999999
61fa6aea9a7947f0a9aaf4f0laPyaRVTTXem7ijDgA1yOQ,31151.19,1.1577300000000006,32.068899999999985
6209a89f9a794740a12850c5H4RHG7dZTL2wSdv3XyyzNA,29062.71,1.1566299999999996,30.55487
620a46219a794781dc291a08AZGwVNwbQ8yIgsPKpyEhiA,15893.89,1.1448999999999998,33.87146
6260feeb9a79476a79ce041es4TzJh4_TzW8ppT-OTxjkg,6363.61,1.06407,36.70722999999999
620ce7ab9a794702595dc862-5Cx53EvQDWntflGw9_jEQ,14739.83,1.1495899999999992,34.55943333333332
6265bbef9a794740ac14627dFCuGAeo3RMqC5ZXD_WsDtg,10064.88,1.0521300000000002,28.56319999999999
627ff0d39a7947729e9dfa90RPAwzb0eSzC-Dcq2ZocUfA,23185.67,1.0583799999999999,29.479319999999998
625db0299a7947d767282409xdaiS-EsSdOcJ5H8rgpO5g,40114.4,1.0583300000000007,30.53931000000003
6282433e9a79470b9c70a35cGBn3ze4UTsyvC35EfQs6VA,23449.51,1.0608799999999994,28.18157000000001
61fc8bea9a79472d0879337bsOYQIXzMQtGy1XCKl6xsHw,16029.136,1.1663979999999996,37.068277999999985
62033fe69a7947be30a670aaeFUrrXexSh-xrR_1oGc6-w,25681.56,1.1650999999999994,30.265310000000014
6203b0069a7947f3eede1eb2qy1XDNoUQ3GBeAionL5UTQ,135223.3,1.1240699999999995,35.679560000000016
624c3fd09a79476502f307e2exWaNqt-QmKcchXKQ-8KNw,12246.08,1.1512200000000006,36.54477000000001
623b5bcc9a79477293c33b56Rbe7Ti8uQlyni2v1TTPTaA,88592.03,1.1326000000000005,33.11026
620104a99a7947846c646260vGhSVhpFT1iy6VZ0oq-oew,22811.95,1.1548399999999999,30.765780000000003
624ffda39a794729f99bad79ZIebQLUATRWSnc37OMbrRQ,19140.12,1.10397,34.998160000000006
6277b3ff9a7947214f2f4893-tYxWzW4Qbmn-jwILfFFjA,7029.32,1.0627800000000003,31.62870999999999
624fd3a89a794716d372544f5CUAzs10TwWOwdg3dnyrFA,18583.16,1.1097300000000003,32.787369999999996
6262672c9a7947edb8be11e9AoBTZKPtRCy9Mu7fNFw_gA,5174.41,1.0672000000000004,37.36307
6268bb739a79474eb1121e2eeAd9_fJrTnKh_MdcLYPqAw,18289.69,1.0491400000000008,27.356649999999988
6265f69e9a79474dc2dcb6eajq2srWZJTEeJvA4sAJhTdA,23335.89,1.048450000000001,25.337479999999985
6266f5389a7947b2e3ce1ba6qNyzvIL0Rl2zal9wzUl16A,5008.02,1.0603200000000002,34.024279999999976
624ff0e19a79472411f31b43OlIGX3f9RN-Uop357_p98g,13048.56,1.1398499999999996,39.68309
623faeaa9a7947653470b1a0fI8XS2MXRyaNdNuJJW9VjA,145304.1,1.12803,38.89621000000002
624f1fcb9a7947e9d888bc2eGoMLdRUjQ2OQKJOJeEP9RQ,86563.52,1.1504299999999998,31.65459
62850ce99a794782249dc1c7mCXdNIBcStCRGWinWoOqvA,50080.12,1.0438100000000012,28.443330000000007
625568df9a794741e114a762p0gt5C5WSQqX18Fb8yuQEA,23007.93,1.0595099999999993,29.865660000000016
6249c58b9a794790fbfb3a72BiOLFRtLQW6sTZ_aYcGd1A,13467.62,1.1600000000000006,38.41886999999999
627e43e79a7947863d9a3d28f3ucRD7ITtefUxsYp7qHKQ,10540.45,1.06552,39.721949999999985
61fd57569a79478a98c7a954jxbeRzGsQm6f9UdSVdCCmg,14063.67,1.1602,37.18637000000001
628252089a79471407fd4d16rmFwVXrNQV6UEhFesereGQ,3512.55,1.0673900000000005,40.6666
62483ba99a79473538e719003jWeun5QR7K9Hf5y6sYL_A,15380.23,1.1480100000000002,35.43633999999999
626633779a79475c0264eb97GicKTSv4TfGgkznN_G7t5w,3149.74,1.0562600000000004,36.27850999999998
62920ccb9a7947093f7ce616XlBcJK-MRCiOI3hfxZdXdA,26092.7,1.05848,28.417449999999995
6282a5429a7947336f8d64b8nnRk0rTkR16wROQJXr400A,9751.35,1.0551300000000008,29.86452999999999
61fa3cd39a7947d756cdca0cemHDBURNSW6B7dsxlC7yLA,24504.96,1.1569399999999996,38.04924999999997
625ecc7e9a79473b4f8aae9c4FuODp-kS0aDzavwnWjyNA,5824.15,1.0583699999999998,33.23460999999999
6255c0729a79476baad93bc2UFPFZw03Ry-nMO_5XCjkcA,83457.7,1.0722000000000005,33.413420000000016
62919afd9a794774d24be856OSGBeNzCSPW_GmbG6-irTw,3136.45,1.0528000000000008,35.44833999999997
623b303f9a794761344bc2a4RHWeYizkRa-wvE9e-wm44w,25804.86,1.1436499999999994,35.305649999999986
62861c019a7947d5857eb3e20nWLHpTJSLCbo8ROSKLc9g,5607.0,1.0628199999999994,35.876689999999996
627ab92e9a794751851fdf3eBfWBRacaQCOaQ1S_LWwXMQ,8243.62,1.0636200000000002,34.52172
6270b77a9a79479ad6dedbd1tu-AquxyRMO2GORTYaN6_A,9591.45,1.0613500000000002,34.99493000000001
628e66749a7947654775ae3exr83ycafQzWgDeMX52VPfw,39214.72,1.055990000000001,32.71136000000003
6246b4b79a794743ce9efdc9Ix6iqt0VQa-LYukRCxK6oQ,13564.07,1.1519000000000006,36.365120000000005
628fa9b49a7947dbd44f440bHqCvEqPQSC-5NBbX7p_etA,23259.21,1.051510000000001,26.011909999999975
61f95e8d9a7947970d73a5c4uZqPcS5NT5-YlnOXRJL-Ew,25795.89,1.1734499999999999,40.01959000000001
61fc32499a7947191f1d6af0ZAgOWRlASWKbo7ONGv-QAw,20653.385,1.1576224999999998,36.94888999999998
62933cc39a79474b94a34ea9rbu9MdiVRWi9g5n92kNGpA,2512.78,1.0548799999999998,37.692319999999995
628b49009a7947bf170e8190pWFEWX6zR_yC1OkesuMlnA,9290.12,1.0572000000000004,29.894339999999993
61fc6f9f9a7947256d8a90e7gZXyjv6UQiG2NsAYfODHiw,37640.23,1.1411000000000002,30.985519999999987
6257a04e9a79477e079ed071QIES5rIgS3G0hCPDoqVzDw,9133.37,1.0591199999999998,27.95257000000001
623e38cc9a794712a0892f2dAIcdWGmRRNqJ_RYeYfeTig,86798.30333333334,1.1213366666666662,34.92075666666665
620280679a79478b1ac68257hLI2jEQ2TdqUSep4_YVBYw,19512.66,1.1634200000000003,39.899150000000006
625401d99a7947bbde7cebb5Zt-SUqtxTZWwjJDS1cRSUw,28354.96,1.0642199999999995,34.08625000000001
6201cedf9a794740603d6b73ZzYEG3hWTMydOR6R-klEwg,11107.84,1.1538499999999998,30.332689999999992
620fd7409a7947aaa25d8377KwRX8wrgS9K8Amielf7Guw,162411.4,1.1431400000000005,35.71607000000002
626e38b99a7947124a7e8c3aqIN_x8M9Rt-8Y60sffT0Bg,9781.813333333334,1.067633333333333,32.17471666666665
623324609a794755e58a6f54UXmfblMDT5y14P2ww7YhEQ,50127.17,1.1488799999999997,36.18210000000001
620742d19a7947acb4dbf54afk1WrzpMQa-GHKnWBDjECQ,10638.653333333332,1.157896666666667,33.27403833333333
628c559a9a794719bb2ce62cofOKsXyGSx-bRQBt2dIETA,8406.48,1.05521,28.289639999999995
627f594f9a794750d077ac9cWlh01JNEQ5eLIeO6G7EPNg,10355.8,1.0637099999999997,39.81182999999997
626acaf89a79479c932ab6cdR2IxLWUPRmO2kQBr8-HJ8w,5141.79,1.05683,31.008529999999983
6267e33e9a79470add2c62e3WnuGspxnRk2IWL_TYyu3ow,19827.94,1.0601199999999995,27.238249999999997
625710e59a79475dda974be3LIC8WVXkTiWtf9Wvb4M1xA,11758.63,1.0581900000000004,28.725860000000008
626978ac9a7947239945d3d99Ll9q3RySXCmt50-9PJ2jw,14002.02,1.0471500000000014,27.23476999999998
620a155f9a794766b4ddc918fUszibetR6qECabLytyMqw,61681.2,1.1277299999999995,27.136530000000008
623983b99a7947b9f128c85dpjpi_7HfRw2aJn1tbHRTPQ,221029.8,1.1233099999999996,39.43724999999997
62601cf19a79472a72866c68bIF7iXeTT-qgpsUkq5Qjww,20778.01,1.0520700000000007,27.40148999999998
6282535c9a794713ac5b996eWjW7BbFvQVuM0gEJOJ44UQ,19475.47,1.0561500000000006,28.149009999999986
625a9b3d9a794785eff10716lUOBSjkXTYaOOzDnCcDtDA,16447.39,1.0462300000000009,27.146240000000002
62541f409a7947ca585aa5abo0K-2UbuRHSCURTm1o10hw,8002.1,1.0637500000000002,30.49187000000001
6256df119a79474a19bea8b791_wyExyQxmR3FV7HnbwrA,48512.09,1.0795800000000007,25.65253000000001
62603f3b9a794737581f6c6e1PrjGkXHQKKtSRe_fYbUcg,31123.16,1.05967,28.388790000000018
620270cb9a794783b02d6000FcJyHDRbSHylVDOv55Aukg,322710.98,1.1275899999999992,30.986170000000005
626ba98a9a7947dded22a0e2r6CqHMbZTga2hl5utKMX9g,8176.78,1.0609800000000005,28.3614
626453bb9a794779d32c4b7cNJ7o7x_7RwuVz4qEw7jRLA,3741.91,1.0569500000000003,35.89481
61f9e38b9a7947bda828a9daBGqE5tfuTxeanLvshi8hGw,35514.51,1.1488400000000007,29.038560000000015
620a54af9a7947054cbbea6aVi5JyL2nTyK2rpQAfICjKg,17150.35,1.15955,33.07735999999999
62382ce99a794742a6dfe668HyG3_PV-REaD7Mbuc_qZig,75308.65,1.1729599999999996,32.477779999999996
627415cf9a79472d4bdca3fa8VZNOqP7Q6GjxQwpF4EmJQ,11119.77,1.0558100000000006,25.000750000000007
624770469a794709ab41a2edZADsrTW9QjqQhed1-QSdhg,120841.41,1.1641899999999996,29.21334999999998
620608d29a79473c8cc3dcb4TOkHE8peS4mnQfhVY6uETQ,19150.12,1.15115,34.773419999999966
624d74419a794745f5095c9785o_o-7ER_2pYp2aQOhY1Q,12443.3,1.0995899999999998,36.68738999999999
6273ea389a79471e1192738eGyl27lB0QFW6cUuwiuQ8xA,8639.69,1.0518800000000013,26.970320000000015
6253e9289a7947ad471500a7ZwR05eF3TgOZR8CwC8QF6A,6795.49,1.07089,35.21028999999999
627a67f59a79473c76334a58d-ty3mZYTcWtpTnNEiS-_Q,19562.36,1.0558100000000001,29.20610000000001
62543d319a7947e0d0bbf9feRvqVpFyESUqVOjAHYpx4qA,12605.48,1.0623200000000006,31.312490000000007
61fd48c49a7947853ac89992Eg6t0d9IT-Oh0gOQJsnwpA,18958.75,1.16289,38.286213333333315
624d661b9a79473f7416fe26IOrn2VSSTFq1lnfWNWSjmg,107671.0,1.1451200000000006,31.159560000000003
62921afd9a79470c52363ddbycovRONJRxOwxXQp9kZ_JQ,22492.23,1.0553900000000014,26.440910000000013
625e16fd9a7947eb04eb3afaahBNANYJQ4q71l_5bfc4hg,6461.85,1.0606,35.056189999999994
6281df209a7947dc977962a8w2oYQcAYSpKKPZIVuxNv3A,24450.17,1.0558700000000003,29.872299999999996
6250aebd9a79477179d3fc0abTicp8FURqqf_sUIPQNc8Q,75283.24,1.13436,31.859119999999976
620593879a79471f11cbc442zzIt_lvVSxGHH4PFivaj0A,20156.08,1.1892499999999988,36.63629000000001
6267b2ea9a7947f1272fe182ZHr1365cRwesE1BO1cTSTw,34115.68,1.0513600000000012,31.43526999999999
623d5ff99a79473d710327cf87E2PoRDQpSINmkoNNyC_g,83062.45,1.14206,42.54958000000001
628fc55f9a7947e3ecee16855K5GmbcURfmjEHNyG9jUPA,4833.75,1.0522799999999994,33.79657999999999
6209b5ba9a7947446de26576wIqzK06xS62_85SZ-_jM5A,15833.58,1.1615300000000008,33.88616
6257e9a59a79479c163ae439VXmiNqENQAejKPy2TBgkYQ,11538.01,1.05387,28.946569999999998
623edde79a7947375a65bc5cljg2IrgTQ0qGVJxkVx9gfg,23228.99,1.1475600000000001,37.12490000000002
6246f61a9a794763e7611666nUKwsp6MSq2ZVmWEqHeUbw,19003.53,1.1530700000000003,36.639309999999995
61fab3b59a794716ef6cd9b87N5JbHqCT1iUVVT_CTv-eg,18957.738333333335,1.164506666666667,37.977533333333334
62726fb79a7947174f2c6396ndruDIIMREGrctxMQLO6qQ,6022.43,1.0601200000000008,30.93342
625517799a79471e76fdf7a69Bb90QB4Qh2v7mN1rWUfzA,32232.15,1.0584599999999993,29.942520000000005
628b94369a7947e52a75ddd2imqTssc8RWmuYlbRgEv_6A,6823.71,1.0616599999999996,36.53944999999998
62464bff9a79471d3a9091bdyBaFkEL3R7ibKMevxBfWBQ,92248.73,1.14708,33.832519999999995
609d11a69a79477cef513697JmK_JOsmSnWmjiQfqquJfw,11385.8,1.0683200000000008,30.486949999999993
624bd4a09a794734a02abe635sHoC5DQRYyOR92V_ypG3A,101638.03,1.1384400000000001,30.004870000000015
6246ee699a79475f62e29586lkzBzA2GQOekTIrCqMlmQg,44821.04,1.1613300000000002,33.77816000000001
627fa0009a7947615d3ee079HdMF3sQ7Q0K8NG0AEPf7Vg,32046.18,1.0634100000000009,28.184399999999986
626384d69a794748ab83346am_e3JQPGSpug0qF0PvlAcw,7431.97,1.05387,27.03055
625eb2999a79472f980ec8f5K5sOFaWERdOYSmNLE6kVmQ,10805.46,1.05192,32.23084000000001
6260cb039a7947590cfed3f3HVQLtTOFQg23_Zc9Taqn7Q,6531.51,1.06275,37.70375
624449f39a7947601793fbd43LqF1CAmQ8CThiHpaJRLyg,25640.2,1.1479699999999997,34.494109999999985
624467e59a794770ffc56779zqrrfYgQROiOD6fgVNvw3Q,92403.4,1.1254200000000005,36.250009999999996
62378e5f9a794717cec1099bqkPlGr-qQwO9LmBRDDi76g,9399.49,1.1717000000000002,37.60005999999998
624680c19a79472b07d3beb80kvS1w9qTiu8KYcGTOMywg,159082.85,1.1784799999999995,30.6229
61fca99f9a7947323cee8abfQHSiixUSQfGHUgGo1MbBVg,70702.71,1.1428200000000002,34.36068
61fac9dc9a79471d479d3b9apI0_tiTMRU6MTLC67M3ykg,19270.48,1.1560500000000005,36.562219999999996
6249c3739a7947925657d45e1YzCEfy8QvSfSLP47PspXw,121931.58,1.1802200000000007,30.731079999999988
6274d1499a79475ff0070a58Rz8BSmP8R5aP2QRjQeYfYA,12059.0,1.0509600000000001,28.700339999999994
62561e609a79478153ae30185kj_AZ4iSDq33bBeyryGLA,4830.33,1.0675499999999993,37.13372999999998
61fd5cfb9a79478ce58a5deaWHgu0dA5QEyERZhnz4RZqg,108990.87,1.1280199999999996,40.97562000000002
61fbb2609a794765c9ba9191MfrZsSBERcGgYNo7D6cItg,26825.98,1.1572400000000007,33.98361999999998
624ea4cf9a7947a631c328baWxNQ1fCHSy-Pb8dCaoDCQA,29162.75,1.1640600000000005,33.92761
6244c29b9a79478f9a339bca0RwqdNMOSfeAefxAr_8Wwg,46046.98,1.1405700000000003,33.069720000000025
620263a09a79477abdf73d2blf_K9sZzQdaZf3FZxFfnYQ,14180.02,1.16117,35.35529
62895c859a794748fb81edeb7-q4a66gTiOEBZCgGyYLww,6834.09,1.0555200000000005,32.039539999999995
628cd9839a7947555da62ab6nGLl-ynSR0mwfS3PdLEbCQ,3612.14,1.0644000000000002,35.359320000000025
62023cfc9a794767710363001czAU5n5QTqze8sze8-39w,71487.24,1.1188000000000011,26.724000000000004
61f873769a79472c64f0b26dFcOHgy-0Q0qSH96tt5qqpw,70098.54,1.1457400000000002,44.60866
620a042a9a79475e8d61ea64n1uePA2FRf-6KZ1gov5k1g,11774.94,1.1520200000000005,31.03180999999998
6203a87e9a7947ef0226f481SwaKVAdYSHiXAT2_djlKFg,17308.09,1.1395700000000002,29.712820000000008
628835629a79470c55045324d6dCnDdWRVqUuQvxhktt_w,5597.36,1.0647699999999998,32.93031999999999
6204d7a79a7947551d4c31202kxwfIEhSouz7KvHumYMwA,11121.966666666665,1.1489733333333334,33.18833666666667
627ef6419a7947316b35e3abZiGC6FoJSeCGwH_-qE0Y1w,3944.22,1.0606600000000004,36.3424
6256ef3a9a7947508911fa88Mv9CmwYaSdmKYWpSXvMD1g,3869.75,1.0631199999999998,40.18130000000001
625a884a9a7947806352a0e2hLmRO0r-RQ2O_R7dYhFPEw,10040.8,1.06228,42.015379999999965
6256a3859a79472db87aecce8qi7X_ZxSxiG_tSdb0mVqg,12559.49,1.0607900000000003,37.08698999999999
6209f58d9a79475653c0f910rRfXCrPgSPqDFR17lFUmkg,16239.3,1.1547600000000005,35.14152
61ffc1d19a794721f361d83c4FUpFMtrRMCKDNRPvB4KGA,85538.1,1.1276000000000002,25.512860000000003
62875b0c9a794745373bb596fB7DCWaQRC-rvGv2OFQL1Q,5104.91,1.0654599999999994,36.168780000000005
62543f679a7947e285c71eb0JxXQbabUQD6f5C6XrKy-sA,16724.22,1.0558199999999995,29.46872999999999
61fb68439a794742415ee23cIlLO8Ji5SgCzPBp1bkdqaA,21550.29,1.15558,28.861919999999994
62697cc49a79472497f950c3WxOkftIpRh-9pmxQ-lTtEg,3052.76,1.05509,37.71585
6284a3179a79474fbc06511dUS8_ETYrQv-9teOt6ZeoVA,4384.28,1.0633400000000004,36.653070000000014
625c455e9a79476223b1225bDftVX3_FSrC-Ra16zvfIJw,15431.05,1.0570500000000005,32.768399999999986
624c2c819a79475afae75086exWaNqt-QmKcchXKQ-8KNw,128206.94,1.1774199999999995,33.006979999999956
625e53079a7947fe5c281f49WbKDLbR-RQCrczgwsljouA,9118.68,1.0695100000000008,34.889689999999966
6208ecec9a79471716d77c173sQx0QxZSTeMSXl3d5iFew,21863.82,1.1609499999999995,36.9153
6241dfdf9a79470e92ec56b9iHVtY9lbTU-GLGGnJqxtFQ,230499.79,1.1400299999999997,34.53968000000001
6267dd639a79470480de91b0y0tj_DWZTuq_nyI8VwSG2Q,8399.4,1.0521499999999993,29.550350000000016
6255d8ee9a794773312488feOCuGG0ncRZion7Xa6R4jhg,5929.43,1.0661599999999996,39.79493999999998
62754e259a794798a5c09bb4VY2W-4dhRzKDVzxczsHP9A,6120.16,1.0636500000000002,31.967870000000012
620ad2869a794737d476ed56UQMiA_QGQNWAmdUUughheg,15765.28,1.153350000000001,38.48925000000001
627cdf259a794701f2ef3e98dYYtCDh4SjWIQEVTIip2AQ,9858.91,1.05826,32.55593999999999
6256755d9a79471559b07dda3vQFC_XCRLi5Xff-7NlSXw,5810.46,1.0704799999999997,36.05319999999999
6240865c9a7947965fdd686eVRpXVaevTFuVxqrJE9PkIw,55441.35,1.13422,38.12823
620b67a59a79475fcb2aa73c2p1qR24ZTmmftHYloHIJAA,65403.59,1.14037,32.94078
61fa3ce79a7947d6cb0f7bbdYP8GU4tgRB2J38YiaZ122g,35140.78,1.1620699999999997,29.508869999999984
6267f6b49a7947159cb58de1I-_bYXhqQ3iVMWXvoSj5kg,3977.08,1.0565400000000005,34.91235999999999
62907fd09a7947151ab572edWcjRO9cFTA624uRk5iG5jg,5915.61,1.0565499999999999,32.70654
628829f19a7947074c805f2aAJ-sDkDxTiW3CsS9vENTkw,4851.53,1.0544600000000006,33.89383
626a025a9a7947431447d8d7hjT6kIDqS4iShD7bOlp1hw,2377.5,1.0488200000000005,35.57823999999998
628380e69a794777cc60d6bfNNeDJQ7RTwWSGfKg0wl1lw,38118.61,1.0729900000000006,27.58526000000001
628c98fe9a79473359976b7aFwkbbrZyR12udnMnOfu8nw,4755.97,1.0687199999999997,39.13289
61fec0e29a7947e7800a8bffHoj4X3jcTuKyzJP14NF7cg,21187.86,1.1567100000000001,36.22062000000001
61ff62689a79470860259dfboltv7HVhTieNBdGC4qfxnw,33504.86,1.1660400000000002,31.37160999999999
623d9e319a79475d770b46c6TY3-vELBTSeqPjKvlW61rg,164507.65,1.14482,35.06966000000003
620a6e759a794713131a9073rIFnkPjjROykwFf6ko8i9Q,21999.52,1.1479700000000002,32.88465999999999
6246eb579a79475ee064abc0aRHnbxeHRjCX2LOVxeerug,30036.193333333336,1.1799000000000006,42.74797999999996
627297069a79472b862c0131oRR_k3O6Qq62pj_ObyQBCg,8013.68,1.0517900000000007,29.75358999999998
61fa4f1c9a7947df18f28c26PbWYS59LQMSCP_QI31xtsw,21216.45,1.14342,24.33200000000001
628f2a549a794797b45d3a19yNmiFnPyQFa9aXN-U41jew,9321.55,1.0558500000000002,26.90137999999999
628c18079a79470e481c4d03hHAhc8c9S3y3PBbd9TPtlA,7010.66,1.05412,28.463699999999996
627b5bee9a7947753b3b7315l6nbm7NwTDuLBGpikUAngA,10387.13,1.0570000000000008,32.918859999999995
624dcecd9a79476ffce38e45LjZFd0piS8yl7MvShx0rLw,58631.05,1.1403,28.394630000000017
624d81029a79474c64e686125rNc8IHLTqKeYkQXKyrePg,64896.59,1.1478099999999996,30.068860000000026
61fde5ab9a7947b1649679ebkinL3B-tSgO5JbHXhVuonQ,19912.66,1.1603,41.17629999999998
628a05539a79476b717edbfbc5KbU6ttRECEIObP1-CmOQ,15548.03,1.0782599999999996,35.988550000000025
62612a189a7947800723b252_DOIuBdzSlW3dPjzgg2JBA,12534.48,1.0544300000000004,32.043639999999996
62400bba9a794777b95ddc75TEH9JG2vRj2oPNGQqta1kg,30893.35,1.1347700000000003,36.79159000000001
627e8fb19a794723e6063dc7FFgtlyReTiqb4M1yEQ1_ew,25336.44,1.0579500000000004,31.35724999999999
61f8e4f79a794754fb945f2euooN5u5vTzCTm_LzQT4VIA,16034.82,1.1640700000000002,31.090759999999996
620352839a7947c4cbf25083Gok6Vj9SSvOsGX7uSFkcMA,16268.68,1.1616900000000003,35.90458999999999
628c69449a79471ef87323b5k4_kMulXRfyAzyY_9pSsEg,8750.19,1.0554100000000008,29.734780000000004
627cc9c79a7947f6af6ec7a3FGMORhlISgCKX5Nd-TzL7A,31342.85,1.0632100000000002,28.524979999999992
624471a49a794775bca0df196lqP4z4JTYGa6gDcNCOEwQ,64637.38,1.1371099999999996,39.288270000000004
623b7dda9a79477b7fa5e246Eatmw9l2TAiWzVb4QphjDg,17925.11,1.1543899999999996,37.079190000000004
6203ecbf9a7947107583eedbjWYXYHUWTX2r8awgWXuVmg,56690.36,1.1382900000000002,31.4386
626946869a79470bb4ec0b31bS4Dg0WvRTiUePDvMgKjhg,17772.75,1.0518800000000004,26.107699999999976
6283635a9a7947689110ff75NX7UbhYwTFuEIJXk4OH6zg,4871.28,1.06283,38.66096999999999
